millis,stampunix,datetime,RH%,tempC,CH4smV, CH4rmV, VbatmV, K30_CO2, SampleNumber
10253499, 1650887966, 2022/4/25 11:59:26, 46.20, 30.50, 375.98, 2216.80, 4384.77, 355, 20507
10253999, 1650887967, 2022/4/25 11:59:27, 46.20, 30.50, 375.98, 2216.80, 4384.77, 355, 20508
10254498, 1650887967, 2022/4/25 11:59:27, 46.20, 30.50, 375.98, 2216.80, 4384.77, 355, 20509
10254999, 1650887968, 2022/4/25 11:59:28, 46.20, 30.50, 375.98, 2216.80, 4384.77, 355, 20510
10255499, 1650887968, 2022/4/25 11:59:28, 46.20, 30.50, 375.98, 2216.80, 4355.47, 355, 20511
10255998, 1650887969, 2022/4/25 11:59:29, 46.10, 30.40, 375.98, 2216.80, 4355.47, 355, 20512
10256500, 1650887969, 2022/4/25 11:59:29, 46.10, 30.40, 375.98, 2216.80, 4355.47, 355, 20513
10256999, 1650887970, 2022/4/25 11:59:30, 46.10, 30.40, 375.98, 2221.68, 4355.47, 355, 20514
10257499, 1650887970, 2022/4/25 11:59:30, 46.20, 30.40, 375.98, 2221.68, 4355.47, 355, 20515
10257998, 1650887971, 2022/4/25 11:59:31, 46.20, 30.40, 375.98, 2221.68, 4355.47, 355, 20516
10258499, 1650887971, 2022/4/25 11:59:31, 46.20, 30.40, 375.98, 2221.68, 4355.47, 355, 20517
10258999, 1650887972, 2022/4/25 11:59:32, 46.20, 30.40, 385.74, 2221.68, 4355.47, 355, 20518
10259499, 1650887972, 2022/4/25 11:59:32, 46.20, 30.40, 385.74, 2221.68, 4360.35, 355, 20519
10259999, 1650887973, 2022/4/25 11:59:33, 46.20, 30.40, 385.74, 2221.68, 4360.35, 355, 20520
10260500, 1650887973, 2022/4/25 11:59:33, 46.20, 30.40, 385.74, 2221.68, 4360.35, 355, 20521
10260999, 1650887974, 2022/4/25 11:59:34, 46.20, 30.40, 385.74, 2221.68, 4360.35, 355, 20522
10261498, 1650887974, 2022/4/25 11:59:34, 46.20, 30.40, 385.74, 2221.68, 4360.35, 355, 20523
10261999, 1650887975, 2022/4/25 11:59:35, 46.20, 30.40, 385.74, 2221.68, 4360.35, 355, 20524
10262499, 1650887975, 2022/4/25 11:59:35, 46.20, 30.40, 385.74, 2221.68, 4365.23, 355, 20525
10262999, 1650887976, 2022/4/25 11:59:36, 46.20, 30.40, 385.74, 2221.68, 4365.23, 356, 20526
10263499, 1650887976, 2022/4/25 11:59:36, 46.20, 30.40, 385.74, 2221.68, 4365.23, 356, 20527
10264000, 1650887977, 2022/4/25 11:59:37, 46.20, 30.40, 385.74, 2216.80, 4365.23, 356, 20528
10264499, 1650887977, 2022/4/25 11:59:37, 46.30, 30.40, 385.74, 2221.68, 4365.23, 356, 20529
10264998, 1650887978, 2022/4/25 11:59:38, 46.30, 30.40, 385.74, 2221.68, 4365.23, 356, 20530
10265499, 1650887978, 2022/4/25 11:59:38, 46.30, 30.40, 385.74, 2216.80, 4365.23, 356, 20531
10265999, 1650887979, 2022/4/25 11:59:39, 46.30, 30.40, 385.74, 2221.68, 4365.23, 356, 20532
10266499, 1650887979, 2022/4/25 11:59:39, 46.30, 30.40, 385.74, 2216.80, 4365.23, 356, 20533
10266999, 1650887980, 2022/4/25 11:59:40, 46.30, 30.40, 385.74, 2221.68, 4365.23, 356, 20534
10267499, 1650887980, 2022/4/25 11:59:40, 46.30, 30.40, 385.74, 2216.80, 4365.23, 356, 20535
10267999, 1650887981, 2022/4/25 11:59:41, 46.30, 30.40, 385.74, 2216.80, 4365.23, 356, 20536
10268498, 1650887981, 2022/4/25 11:59:41, 46.30, 30.40, 385.74, 2216.80, 4365.23, 356, 20537
10268999, 1650887982, 2022/4/25 11:59:42, 46.30, 30.40, 380.86, 2216.80, 4365.23, 356, 20538
10269499, 1650887982, 2022/4/25 11:59:42, 46.30, 30.40, 385.74, 2216.80, 4365.23, 356, 20539
10269999, 1650887983, 2022/4/25 11:59:43, 46.30, 30.40, 380.86, 2216.80, 4365.23, 356, 20540
10270499, 1650887983, 2022/4/25 11:59:43, 46.30, 30.40, 380.86, 2216.80, 4365.23, 356, 20541
10270999, 1650887984, 2022/4/25 11:59:44, 46.30, 30.40, 380.86, 2216.80, 4365.23, 356, 20542
10271499, 1650887984, 2022/4/25 11:59:44, 46.30, 30.40, 380.86, 2216.80, 4365.23, 356, 20543
10271998, 1650887985, 2022/4/25 11:59:45, 46.40, 30.40, 380.86, 2216.80, 4365.23, 356, 20544
10272499, 1650887985, 2022/4/25 11:59:45, 46.30, 30.40, 380.86, 2216.80, 4365.23, 356, 20545
10272999, 1650887986, 2022/4/25 11:59:46, 46.30, 30.30, 380.86, 2216.80, 4365.23, 356, 20546
10273499, 1650887986, 2022/4/25 11:59:46, 46.40, 30.40, 380.86, 2216.80, 4365.23, 356, 20547
10273998, 1650887987, 2022/4/25 11:59:47, 46.30, 30.30, 380.86, 2216.80, 4365.23, 356, 20548
10274499, 1650887987, 2022/4/25 11:59:47, 46.40, 30.40, 380.86, 2216.80, 4365.23, 356, 20549
10274999, 1650887988, 2022/4/25 11:59:48, 46.40, 30.40, 380.86, 2216.80, 4365.23, 356, 20550
10275499, 1650887988, 2022/4/25 11:59:48, 46.40, 30.40, 380.86, 2216.80, 4365.23, 356, 20551
10275999, 1650887989, 2022/4/25 11:59:49, 46.30, 30.30, 380.86, 2216.80, 4365.23, 356, 20552
10276500, 1650887989, 2022/4/25 11:59:49, 46.40, 30.40, 380.86, 2216.80, 4365.23, 356, 20553
10277000, 1650887990, 2022/4/25 11:59:50, 46.40, 30.30, 380.86, 2216.80, 4365.23, 356, 20554
10277499, 1650887990, 2022/4/25 11:59:50, 46.40, 30.30, 380.86, 2216.80, 4384.77, 356, 20555
10278000, 1650887991, 2022/4/25 11:59:51, 46.40, 30.40, 380.86, 2216.80, 4384.77, 356, 20556
10278500, 1650887991, 2022/4/25 11:59:51, 46.40, 30.30, 380.86, 2216.80, 4384.77, 356, 20557
10278999, 1650887992, 2022/4/25 11:59:52, 46.40, 30.40, 380.86, 2216.80, 4384.77, 356, 20558
10279499, 1650887992, 2022/4/25 11:59:52, 46.40, 30.30, 380.86, 2211.91, 4384.77, 356, 20559
10279999, 1650887993, 2022/4/25 11:59:53, 46.40, 30.30, 380.86, 2211.91, 4384.77, 356, 20560
10280499, 1650887993, 2022/4/25 11:59:53, 46.50, 30.40, 380.86, 2211.91, 4384.77, 356, 20561
10280998, 1650887994, 2022/4/25 11:59:54, 46.50, 30.40, 380.86, 2211.91, 4384.77, 356, 20562
10281499, 1650887994, 2022/4/25 11:59:54, 46.50, 30.40, 375.98, 2211.91, 4384.77, 356, 20563
10281999, 1650887995, 2022/4/25 11:59:55, 46.40, 30.30, 375.98, 2211.91, 4384.77, 356, 20564
10282499, 1650887995, 2022/4/25 11:59:55, 46.50, 30.40, 375.98, 2211.91, 4384.77, 356, 20565
10283000, 1650887996, 2022/4/25 11:59:56, 46.40, 30.30, 375.98, 2211.91, 4384.77, 356, 20566
10283500, 1650887996, 2022/4/25 11:59:56, 46.40, 30.30, 375.98, 2211.91, 4384.77, 356, 20567
10283999, 1650887997, 2022/4/25 11:59:57, 46.40, 30.30, 375.98, 2211.91, 4384.77, 356, 20568
10284498, 1650887997, 2022/4/25 11:59:57, 46.40, 30.30, 375.98, 2211.91, 4384.77, 356, 20569
10284999, 1650887998, 2022/4/25 11:59:58, 46.40, 30.30, 375.98, 2211.91, 4384.77, 356, 20570
10285500, 1650887998, 2022/4/25 11:59:58, 46.40, 30.30, 375.98, 2211.91, 4384.77, 356, 20571
10285999, 1650887999, 2022/4/25 11:59:59, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20572
10286499, 1650887999, 2022/4/25 11:59:59, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20573
10286999, 1650888000, 2022/4/25 12:0:0, 46.50, 30.30, 375.98, 2211.91, 4384.77, 355, 20574
10287499, 1650888000, 2022/4/25 12:0:0, 46.50, 30.30, 375.98, 2211.91, 4384.77, 355, 20575
10287998, 1650888001, 2022/4/25 12:0:1, 46.50, 30.30, 375.98, 2211.91, 4384.77, 355, 20576
10288499, 1650888001, 2022/4/25 12:0:1, 46.50, 30.30, 375.98, 2211.91, 4384.77, 355, 20577
10289000, 1650888002, 2022/4/25 12:0:2, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20578
10289500, 1650888002, 2022/4/25 12:0:2, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20579
10289998, 1650888003, 2022/4/25 12:0:3, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20580
10290499, 1650888003, 2022/4/25 12:0:3, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20581
10290999, 1650888004, 2022/4/25 12:0:4, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20582
10291499, 1650888004, 2022/4/25 12:0:4, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20583
10291999, 1650888005, 2022/4/25 12:0:5, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20584
10292499, 1650888005, 2022/4/25 12:0:5, 46.50, 30.30, 375.98, 2211.91, 4384.77, 355, 20585
10293000, 1650888006, 2022/4/25 12:0:6, 46.50, 30.30, 375.98, 2211.91, 4384.77, 355, 20586
10293498, 1650888006, 2022/4/25 12:0:6, 46.50, 30.30, 375.98, 2211.91, 4384.77, 355, 20587
10293999, 1650888007, 2022/4/25 12:0:7, 46.50, 30.30, 375.98, 2211.91, 4384.77, 355, 20588
10294499, 1650888007, 2022/4/25 12:0:7, 46.50, 30.30, 375.98, 2211.91, 4384.77, 356, 20589
10294999, 1650888008, 2022/4/25 12:0:8, 46.60, 30.30, 375.98, 2211.91, 4384.77, 356, 20590
10295499, 1650888008, 2022/4/25 12:0:8, 46.60, 30.30, 375.98, 2211.91, 4384.77, 356, 20591
10295999, 1650888009, 2022/4/25 12:0:9, 46.60, 30.30, 375.98, 2211.91, 4384.77, 356, 20592
10296499, 1650888009, 2022/4/25 12:0:9, 46.60, 30.30, 375.98, 2211.91, 4384.77, 356, 20593
10296998, 1650888010, 2022/4/25 12:0:10, 46.60, 30.30, 375.98, 2211.91, 4384.77, 355, 20594
10297499, 1650888010, 2022/4/25 12:0:10, 46.60, 30.30, 375.98, 2211.91, 4384.77, 355, 20595
10297999, 1650888011, 2022/4/25 12:0:11, 46.60, 30.30, 375.98, 2211.91, 4384.77, 355, 20596
10298499, 1650888011, 2022/4/25 12:0:11, 46.60, 30.30, 375.98, 2211.91, 4384.77, 355, 20597
10298998, 1650888012, 2022/4/25 12:0:12, 46.60, 30.30, 375.98, 2211.91, 4384.77, 355, 20598
10299499, 1650888013, 2022/4/25 12:0:13, 46.60, 30.30, 375.98, 2211.91, 4384.77, 355, 20599
10299999, 1650888013, 2022/4/25 12:0:13, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20600
10300498, 1650888014, 2022/4/25 12:0:14, 46.60, 30.30, 375.98, 2211.91, 4384.77, 355, 20601
10300999, 1650888014, 2022/4/25 12:0:14, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20602
10301499, 1650888015, 2022/4/25 12:0:15, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20603
10301999, 1650888015, 2022/4/25 12:0:15, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20604
10302499, 1650888016, 2022/4/25 12:0:16, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20605
10302999, 1650888016, 2022/4/25 12:0:16, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20606
10303499, 1650888017, 2022/4/25 12:0:17, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20607
10303998, 1650888017, 2022/4/25 12:0:17, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20608
10304499, 1650888018, 2022/4/25 12:0:18, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20609
10304999, 1650888018, 2022/4/25 12:0:18, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20610
10305500, 1650888019, 2022/4/25 12:0:19, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20611
10305999, 1650888019, 2022/4/25 12:0:19, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20612
10306498, 1650888020, 2022/4/25 12:0:20, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20613
10307000, 1650888020, 2022/4/25 12:0:20, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20614
10307500, 1650888021, 2022/4/25 12:0:21, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20615
10307998, 1650888021, 2022/4/25 12:0:21, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20616
10308499, 1650888022, 2022/4/25 12:0:22, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20617
10308999, 1650888022, 2022/4/25 12:0:22, 46.80, 30.30, 375.98, 2211.91, 4384.77, 355, 20618
10309499, 1650888023, 2022/4/25 12:0:23, 46.80, 30.30, 375.98, 2211.91, 4384.77, 355, 20619
10309999, 1650888023, 2022/4/25 12:0:23, 46.80, 30.30, 375.98, 2211.91, 4384.77, 355, 20620
10310500, 1650888024, 2022/4/25 12:0:24, 46.70, 30.30, 375.98, 2211.91, 4384.77, 355, 20621
10310999, 1650888024, 2022/4/25 12:0:24, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20622
10311499, 1650888025, 2022/4/25 12:0:25, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20623
10311998, 1650888025, 2022/4/25 12:0:25, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20624
10312499, 1650888026, 2022/4/25 12:0:26, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20625
10312999, 1650888026, 2022/4/25 12:0:26, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20626
10313499, 1650888027, 2022/4/25 12:0:27, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20627
10313999, 1650888027, 2022/4/25 12:0:27, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20628
10314500, 1650888028, 2022/4/25 12:0:28, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20629
10314999, 1650888028, 2022/4/25 12:0:28, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20630
10315498, 1650888029, 2022/4/25 12:0:29, 46.70, 30.20, 375.98, 2211.91, 4384.77, 356, 20631
10316000, 1650888029, 2022/4/25 12:0:29, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20632
10316499, 1650888030, 2022/4/25 12:0:30, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20633
10316998, 1650888030, 2022/4/25 12:0:30, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20634
10317500, 1650888031, 2022/4/25 12:0:31, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20635
10318000, 1650888031, 2022/4/25 12:0:31, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20636
10318498, 1650888032, 2022/4/25 12:0:32, 46.80, 30.20, 375.98, 2211.91, 4384.77, 356, 20637
10319000, 1650888032, 2022/4/25 12:0:32, 46.80, 30.20, 375.98, 2211.91, 4384.77, 356, 20638
10319499, 1650888033, 2022/4/25 12:0:33, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20639
10319998, 1650888033, 2022/4/25 12:0:33, 46.80, 30.30, 375.98, 2211.91, 4384.77, 356, 20640
10320500, 1650888034, 2022/4/25 12:0:34, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20641
10320999, 1650888034, 2022/4/25 12:0:34, 46.80, 30.30, 375.98, 2207.03, 4384.77, 356, 20642
10321499, 1650888035, 2022/4/25 12:0:35, 46.80, 30.30, 375.98, 2207.03, 4384.77, 356, 20643
10321999, 1650888035, 2022/4/25 12:0:35, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20644
10322499, 1650888036, 2022/4/25 12:0:36, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20645
10322999, 1650888036, 2022/4/25 12:0:36, 46.80, 30.20, 375.98, 2207.03, 4384.77, 357, 20646
10323499, 1650888037, 2022/4/25 12:0:37, 46.80, 30.20, 375.98, 2207.03, 4384.77, 357, 20647
10323999, 1650888037, 2022/4/25 12:0:37, 46.80, 30.20, 375.98, 2207.03, 4384.77, 357, 20648
10324499, 1650888038, 2022/4/25 12:0:38, 46.80, 30.20, 375.98, 2207.03, 4384.77, 357, 20649
10324999, 1650888038, 2022/4/25 12:0:38, 46.80, 30.20, 375.98, 2207.03, 4384.77, 357, 20650
10325499, 1650888039, 2022/4/25 12:0:39, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20651
10325998, 1650888039, 2022/4/25 12:0:39, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20652
10326499, 1650888040, 2022/4/25 12:0:40, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20653
10327000, 1650888040, 2022/4/25 12:0:40, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20654
10327499, 1650888041, 2022/4/25 12:0:41, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20655
10327999, 1650888041, 2022/4/25 12:0:41, 46.90, 30.30, 375.98, 2207.03, 4384.77, 356, 20656
10328499, 1650888042, 2022/4/25 12:0:42, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20657
10328998, 1650888042, 2022/4/25 12:0:42, 46.80, 30.20, 375.98, 2207.03, 4384.77, 356, 20658
10329498, 1650888043, 2022/4/25 12:0:43, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20659
10329998, 1650888043, 2022/4/25 12:0:43, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20660
10330500, 1650888044, 2022/4/25 12:0:44, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20661
10330999, 1650888044, 2022/4/25 12:0:44, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20662
10331498, 1650888045, 2022/4/25 12:0:45, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20663
10332000, 1650888045, 2022/4/25 12:0:45, 46.90, 30.20, 375.98, 2207.03, 4384.77, 357, 20664
10332499, 1650888046, 2022/4/25 12:0:46, 46.90, 30.20, 375.98, 2207.03, 4384.77, 357, 20665
10332998, 1650888046, 2022/4/25 12:0:46, 46.90, 30.20, 375.98, 2207.03, 4384.77, 357, 20666
10333499, 1650888047, 2022/4/25 12:0:47, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20667
10333999, 1650888047, 2022/4/25 12:0:47, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20668
10334499, 1650888048, 2022/4/25 12:0:48, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20669
10334999, 1650888048, 2022/4/25 12:0:48, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20670
10335499, 1650888049, 2022/4/25 12:0:49, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20671
10335998, 1650888049, 2022/4/25 12:0:49, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20672
10336499, 1650888050, 2022/4/25 12:0:50, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20673
10336999, 1650888050, 2022/4/25 12:0:50, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20674
10337499, 1650888051, 2022/4/25 12:0:51, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20675
10337999, 1650888051, 2022/4/25 12:0:51, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20676
10338500, 1650888052, 2022/4/25 12:0:52, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20677
10338999, 1650888052, 2022/4/25 12:0:52, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20678
10339500, 1650888053, 2022/4/25 12:0:53, 46.90, 30.20, 375.98, 2207.03, 4384.77, 356, 20679
10339999, 1650888053, 2022/4/25 12:0:53, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20680
10340498, 1650888054, 2022/4/25 12:0:54, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20681
10341000, 1650888054, 2022/4/25 12:0:54, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20682
10341498, 1650888055, 2022/4/25 12:0:55, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20683
10341998, 1650888055, 2022/4/25 12:0:55, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20684
10342500, 1650888056, 2022/4/25 12:0:56, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20685
10342999, 1650888056, 2022/4/25 12:0:56, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20686
10343499, 1650888057, 2022/4/25 12:0:57, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20687
10343999, 1650888057, 2022/4/25 12:0:57, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20688
10344499, 1650888058, 2022/4/25 12:0:58, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20689
10344999, 1650888058, 2022/4/25 12:0:58, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20690
10345499, 1650888059, 2022/4/25 12:0:59, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20691
10345999, 1650888059, 2022/4/25 12:0:59, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20692
10346499, 1650888060, 2022/4/25 12:1:0, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20693
10346999, 1650888060, 2022/4/25 12:1:0, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20694
10347499, 1650888061, 2022/4/25 12:1:1, 47.00, 30.20, 375.98, 2207.03, 4384.77, 356, 20695
10348000, 1650888061, 2022/4/25 12:1:1, 47.10, 30.20, 375.98, 2207.03, 4355.47, 356, 20696
10348499, 1650888062, 2022/4/25 12:1:2, 47.10, 30.20, 375.98, 2207.03, 4355.47, 356, 20697
10349000, 1650888062, 2022/4/25 12:1:2, 47.10, 30.20, 375.98, 2207.03, 4355.47, 356, 20698
10349500, 1650888063, 2022/4/25 12:1:3, 47.10, 30.20, 375.98, 2207.03, 4355.47, 356, 20699
10349999, 1650888063, 2022/4/25 12:1:3, 47.10, 30.20, 375.98, 2211.91, 4355.47, 356, 20700
10350499, 1650888064, 2022/4/25 12:1:4, 47.10, 30.20, 375.98, 2211.91, 4355.47, 356, 20701
10350999, 1650888064, 2022/4/25 12:1:4, 47.10, 30.20, 375.98, 2211.91, 4355.47, 356, 20702
10351499, 1650888065, 2022/4/25 12:1:5, 47.10, 30.20, 375.98, 2211.91, 4355.47, 356, 20703
10351998, 1650888065, 2022/4/25 12:1:5, 47.10, 30.20, 385.74, 2211.91, 4355.47, 356, 20704
10352499, 1650888066, 2022/4/25 12:1:6, 47.10, 30.20, 385.74, 2211.91, 4360.35, 356, 20705
10352999, 1650888066, 2022/4/25 12:1:6, 47.10, 30.20, 385.74, 2211.91, 4360.35, 356, 20706
10353500, 1650888067, 2022/4/25 12:1:7, 47.10, 30.20, 385.74, 2211.91, 4360.35, 356, 20707
10353998, 1650888068, 2022/4/25 12:1:8, 47.10, 30.20, 385.74, 2211.91, 4360.35, 356, 20708
10354499, 1650888068, 2022/4/25 12:1:8, 47.10, 30.20, 385.74, 2211.91, 4360.35, 356, 20709
10354999, 1650888069, 2022/4/25 12:1:9, 47.10, 30.20, 385.74, 2211.91, 4360.35, 356, 20710
10355499, 1650888069, 2022/4/25 12:1:9, 47.10, 30.20, 385.74, 2211.91, 4360.35, 356, 20711
10355999, 1650888070, 2022/4/25 12:1:10, 47.10, 30.20, 385.74, 2211.91, 4365.23, 356, 20712
10356499, 1650888070, 2022/4/25 12:1:10, 47.10, 30.20, 385.74, 2211.91, 4365.23, 356, 20713
10356999, 1650888071, 2022/4/25 12:1:11, 47.10, 30.10, 385.74, 2211.91, 4365.23, 356, 20714
10357499, 1650888071, 2022/4/25 12:1:11, 47.10, 30.20, 385.74, 2211.91, 4365.23, 356, 20715
10358000, 1650888072, 2022/4/25 12:1:12, 47.20, 30.20, 385.74, 2211.91, 4365.23, 356, 20716
10358500, 1650888072, 2022/4/25 12:1:12, 47.20, 30.20, 385.74, 2211.91, 4365.23, 356, 20717
10358999, 1650888073, 2022/4/25 12:1:13, 47.10, 30.10, 385.74, 2211.91, 4365.23, 356, 20718
10359500, 1650888073, 2022/4/25 12:1:13, 47.20, 30.20, 385.74, 2211.91, 4365.23, 356, 20719
10360000, 1650888074, 2022/4/25 12:1:14, 47.20, 30.20, 385.74, 2211.91, 4365.23, 356, 20720
10360499, 1650888074, 2022/4/25 12:1:14, 47.20, 30.20, 385.74, 2211.91, 4365.23, 356, 20721
10360998, 1650888075, 2022/4/25 12:1:15, 47.20, 30.20, 385.74, 2211.91, 4365.23, 356, 20722
10361499, 1650888075, 2022/4/25 12:1:15, 47.10, 30.10, 385.74, 2211.91, 4365.23, 356, 20723
10361999, 1650888076, 2022/4/25 12:1:16, 47.10, 30.10, 385.74, 2211.91, 4365.23, 356, 20724
10362500, 1650888076, 2022/4/25 12:1:16, 47.20, 30.20, 385.74, 2211.91, 4365.23, 356, 20725
10363000, 1650888077, 2022/4/25 12:1:17, 47.20, 30.20, 385.74, 2211.91, 4365.23, 356, 20726
10363500, 1650888077, 2022/4/25 12:1:17, 47.20, 30.20, 385.74, 2211.91, 4365.23, 357, 20727
10364000, 1650888078, 2022/4/25 12:1:18, 47.10, 30.10, 385.74, 2211.91, 4365.23, 357, 20728
10364499, 1650888078, 2022/4/25 12:1:18, 47.20, 30.20, 380.86, 2207.03, 4365.23, 357, 20729
10365000, 1650888079, 2022/4/25 12:1:19, 47.10, 30.10, 385.74, 2211.91, 4365.23, 357, 20730
10365499, 1650888079, 2022/4/25 12:1:19, 47.20, 30.10, 385.74, 2211.91, 4365.23, 357, 20731
10365999, 1650888080, 2022/4/25 12:1:20, 47.10, 30.10, 380.86, 2207.03, 4365.23, 357, 20732
10366499, 1650888080, 2022/4/25 12:1:20, 47.20, 30.10, 385.74, 2207.03, 4365.23, 357, 20733
10366999, 1650888081, 2022/4/25 12:1:21, 47.20, 30.10, 380.86, 2207.03, 4365.23, 357, 20734
10367499, 1650888081, 2022/4/25 12:1:21, 47.20, 30.10, 380.86, 2207.03, 4365.23, 357, 20735
10367998, 1650888082, 2022/4/25 12:1:22, 47.20, 30.10, 385.74, 2207.03, 4365.23, 357, 20736
10368499, 1650888082, 2022/4/25 12:1:22, 47.20, 30.10, 385.74, 2207.03, 4365.23, 357, 20737
10368999, 1650888083, 2022/4/25 12:1:23, 47.20, 30.10, 380.86, 2207.03, 4365.23, 357, 20738
10369499, 1650888083, 2022/4/25 12:1:23, 47.20, 30.10, 380.86, 2211.91, 4365.23, 357, 20739
10369998, 1650888084, 2022/4/25 12:1:24, 47.20, 30.10, 385.74, 2207.03, 4384.77, 357, 20740
10370499, 1650888084, 2022/4/25 12:1:24, 47.30, 30.20, 380.86, 2207.03, 4384.77, 357, 20741
10370999, 1650888085, 2022/4/25 12:1:25, 47.20, 30.10, 380.86, 2207.03, 4384.77, 357, 20742
10371499, 1650888085, 2022/4/25 12:1:25, 47.20, 30.10, 385.74, 2207.03, 4384.77, 357, 20743
10371999, 1650888086, 2022/4/25 12:1:26, 47.20, 30.10, 380.86, 2207.03, 4384.77, 356, 20744
10372499, 1650888086, 2022/4/25 12:1:26, 47.20, 30.10, 380.86, 2207.03, 4384.77, 356, 20745
10372999, 1650888087, 2022/4/25 12:1:27, 47.20, 30.10, 380.86, 2207.03, 4384.77, 356, 20746
